Data Number,Source Video Title
359.mp4,42式太极剑-第二段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-002.mp4
360.mp4,42式太极剑-第二段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-001.mp4
361.mp4,我们的一路走来-Scene-048.mp4
362.mp4,我们的一路走来-Scene-043.mp4
363.mp4,我们的一路走来-Scene-032.mp4
364.mp4,我们的一路走来-Scene-042.mp4
365.mp4,我们的一路走来-Scene-045.mp4
366.mp4,我们的一路走来-Scene-040.mp4
367.mp4,我们的一路走来-Scene-004.mp4
368.mp4,我们的一路走来-Scene-011.mp4
369.mp4,我们的一路走来-Scene-028.mp4
370.mp4,我们的一路走来-Scene-016.mp4
371.mp4,我们的一路走来-Scene-026.mp4
372.mp4,我们的一路走来-Scene-036.mp4
373.mp4,我们的一路走来-Scene-047.mp4
374.mp4,我们的一路走来-Scene-021.mp4
375.mp4,我们的一路走来-Scene-012.mp4
376.mp4,我们的一路走来-Scene-024.mp4
377.mp4,我们的一路走来-Scene-003.mp4
378.mp4,我们的一路走来-Scene-005.mp4
379.mp4,我们的一路走来-Scene-033.mp4
380.mp4,我们的一路走来-Scene-038.mp4
381.mp4,我们的一路走来-Scene-013.mp4
382.mp4,我们的一路走来-Scene-034.mp4
383.mp4,我们的一路走来-Scene-027.mp4
384.mp4,我们的一路走来-Scene-018.mp4
385.mp4,我们的一路走来-Scene-029.mp4
386.mp4,我们的一路走来-Scene-031.mp4
387.mp4,我们的一路走来-Scene-009.mp4
388.mp4,我们的一路走来-Scene-035.mp4
389.mp4,我们的一路走来-Scene-019.mp4
390.mp4,我们的一路走来-Scene-025.mp4
391.mp4,我们的一路走来-Scene-015.mp4
392.mp4,我们的一路走来-Scene-030.mp4
393.mp4,我们的一路走来-Scene-022.mp4
394.mp4,我们的一路走来-Scene-020.mp4
395.mp4,我们的一路走来-Scene-041.mp4
396.mp4,我们的一路走来-Scene-017.mp4
397.mp4,我们的一路走来-Scene-014.mp4
398.mp4,我们的一路走来-Scene-007.mp4
399.mp4,我们的一路走来-Scene-049.mp4
400.mp4,我们的一路走来-Scene-050.mp4
401.mp4,我们的一路走来-Scene-046.mp4
402.mp4,我们的一路走来-Scene-001.mp4
403.mp4,我们的一路走来-Scene-002.mp4
404.mp4,我们的一路走来-Scene-023.mp4
405.mp4,我们的一路走来-Scene-039.mp4
406.mp4,我们的一路走来-Scene-037.mp4
407.mp4,我们的一路走来-Scene-006.mp4
408.mp4,我们的一路走来-Scene-044.mp4
409.mp4,我们的一路走来-Scene-010.mp4
410.mp4,我们的一路走来-Scene-008.mp4
411.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-002.mp4
412.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-007.mp4
413.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-011.mp4
414.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-005.mp4
415.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-003.mp4
416.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-009.mp4
417.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-008.mp4
418.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-004.mp4
419.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-001.mp4
420.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-006.mp4
421.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-010.mp4
422.mp4,第一套国际武术竞赛套路剑术（完整版）国一剑术-Scene-012.mp4
423.mp4,第一套国际武术竞赛套路-棍术（第二段）国一棍术-Scene-001.mp4
424.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-013.mp4
425.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-005.mp4
426.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-014.mp4
427.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-016.mp4
428.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-011.mp4
429.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-015.mp4
430.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-018.mp4
431.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-007.mp4
432.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-003.mp4
433.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-009.mp4
434.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-019.mp4
435.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-002.mp4
436.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-006.mp4
437.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-001.mp4
438.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-010.mp4
439.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-004.mp4
440.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-017.mp4
441.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-012.mp4
442.mp4,2022年广西第十五届区运会武术套路比赛-男子丙组三项全能第一名-黄晓毅-Scene-008.mp4
443.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-006.mp4
444.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-002.mp4
445.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-008.mp4
446.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-007.mp4
447.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-005.mp4
448.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-001.mp4
449.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-004.mp4
450.mp4,侧空翻转体360°+旋子转体360°+跌竖叉-Scene-003.mp4
451.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-003.mp4
452.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-005.mp4
453.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-012.mp4
454.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-010.mp4
455.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-001.mp4
456.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-007.mp4
457.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-008.mp4
458.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-002.mp4
459.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-011.mp4
460.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-009.mp4
461.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-006.mp4
462.mp4,谁不都是磕磕碰碰成长起来的，过程中的艰辛只有自己知道和体会，旁人只看到你站起来或者倒下去的结果。不认输，才有机会赢，加油[强]-Scene-004.mp4
463.mp4,挑把-Scene-001.mp4
464.mp4,侧空翻转体360°和旋风脚360°+马步-Scene-005.mp4
465.mp4,侧空翻转体360°和旋风脚360°+马步-Scene-003.mp4
466.mp4,侧空翻转体360°和旋风脚360°+马步-Scene-002.mp4
467.mp4,侧空翻转体360°和旋风脚360°+马步-Scene-001.mp4
468.mp4,侧空翻转体360°和旋风脚360°+马步-Scene-004.mp4
469.mp4,连旋子转体360°练习-Scene-008.mp4
470.mp4,连旋子转体360°练习-Scene-002.mp4
471.mp4,连旋子转体360°练习-Scene-003.mp4
472.mp4,连旋子转体360°练习-Scene-011.mp4
473.mp4,连旋子转体360°练习-Scene-010.mp4
474.mp4,连旋子转体360°练习-Scene-004.mp4
475.mp4,连旋子转体360°练习-Scene-007.mp4
476.mp4,连旋子转体360°练习-Scene-012.mp4
477.mp4,连旋子转体360°练习-Scene-006.mp4
478.mp4,连旋子转体360°练习-Scene-005.mp4
479.mp4,连旋子转体360°练习-Scene-009.mp4
480.mp4,连旋子转体360°练习-Scene-001.mp4
481.mp4,42式太极拳-第二段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-001.mp4
482.mp4,42式太极拳-第二段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-002.mp4
483.mp4,周末班训练花絮-Scene-007.mp4
484.mp4,周末班训练花絮-Scene-011.mp4
485.mp4,周末班训练花絮-Scene-005.mp4
486.mp4,周末班训练花絮-Scene-002.mp4
487.mp4,周末班训练花絮-Scene-008.mp4
488.mp4,周末班训练花絮-Scene-006.mp4
489.mp4,周末班训练花絮-Scene-004.mp4
490.mp4,周末班训练花絮-Scene-012.mp4
491.mp4,周末班训练花絮-Scene-009.mp4
492.mp4,周末班训练花絮-Scene-003.mp4
493.mp4,周末班训练花絮-Scene-010.mp4
494.mp4,周末班训练花絮-Scene-001.mp4
495.mp4,第一套国际武术竞赛套路-棍术（第三段）国一棍术-Scene-001.mp4
496.mp4,【武术谢远航】视频加载中，速速查收惊喜！-Scene-001.mp4
497.mp4,第一套国际武术竞赛套路长拳-第一段（动作名称）-Scene-001.mp4
498.mp4,第一套国际武术竞赛套路长拳-第一段（动作名称）-Scene-002.mp4
499.mp4,第一套国际武术竞赛套路长拳-第一段（动作名称）-Scene-003.mp4
500.mp4,42式太极剑-Scene-001.mp4
501.mp4,云刀-Scene-001.mp4
502.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-013.mp4
503.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-012.mp4
504.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-008.mp4
505.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-022.mp4
506.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-005.mp4
507.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-006.mp4
508.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-001.mp4
509.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-007.mp4
510.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-016.mp4
511.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-004.mp4
512.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-009.mp4
513.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-023.mp4
514.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-011.mp4
515.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-015.mp4
516.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-020.mp4
517.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-017.mp4
518.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-018.mp4
519.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-010.mp4
520.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-014.mp4
521.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-003.mp4
522.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-019.mp4
523.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-021.mp4
524.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-024.mp4
525.mp4,由自治区体育局、自治区教育厅主办的2023年广西少年儿童武术套路锦标赛在南宁市开赛，我馆人员在本次比赛中获得6金6银6铜，并4名运动员获得二级运动员资格。-Scene-002.mp4
526.mp4,劈棍-Scene-001.mp4
527.mp4,第一套国际武术竞赛套路剑术（慢动作）国一剑术-第四段-Scene-001.mp4
528.mp4,第一套国际武术竞赛套路剑术（慢动作）国一剑术-第四段-Scene-003.mp4
529.mp4,第一套国际武术竞赛套路剑术（慢动作）国一剑术-第四段-Scene-002.mp4
530.mp4,第一套国际武术竞赛套路-枪术-第三段-国一枪术#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-001.mp4
531.mp4,第一套国际武术竞赛套路-枪术-第三段-国一枪术#桂平市竞技武术训练馆#桂平市竞技武术队-Scene-002.mp4
532.mp4,劈剑-Scene-001.mp4
533.mp4,42式太极拳-第一段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-001.mp4
534.mp4,42式太极拳-第一段 #桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-002.mp4
535.mp4,体育高考武术套路项目（少年规定拳）-Scene-006.mp4
536.mp4,体育高考武术套路项目（少年规定拳）-Scene-028.mp4
537.mp4,体育高考武术套路项目（少年规定拳）-Scene-004.mp4
538.mp4,体育高考武术套路项目（少年规定拳）-Scene-023.mp4
539.mp4,体育高考武术套路项目（少年规定拳）-Scene-009.mp4
540.mp4,体育高考武术套路项目（少年规定拳）-Scene-016.mp4
541.mp4,体育高考武术套路项目（少年规定拳）-Scene-024.mp4
542.mp4,体育高考武术套路项目（少年规定拳）-Scene-008.mp4
543.mp4,体育高考武术套路项目（少年规定拳）-Scene-010.mp4
544.mp4,体育高考武术套路项目（少年规定拳）-Scene-005.mp4
545.mp4,体育高考武术套路项目（少年规定拳）-Scene-015.mp4
546.mp4,体育高考武术套路项目（少年规定拳）-Scene-030.mp4
547.mp4,体育高考武术套路项目（少年规定拳）-Scene-026.mp4
548.mp4,体育高考武术套路项目（少年规定拳）-Scene-025.mp4
549.mp4,体育高考武术套路项目（少年规定拳）-Scene-031.mp4
550.mp4,体育高考武术套路项目（少年规定拳）-Scene-019.mp4
551.mp4,体育高考武术套路项目（少年规定拳）-Scene-011.mp4
552.mp4,体育高考武术套路项目（少年规定拳）-Scene-032.mp4
553.mp4,体育高考武术套路项目（少年规定拳）-Scene-014.mp4
554.mp4,体育高考武术套路项目（少年规定拳）-Scene-017.mp4
555.mp4,体育高考武术套路项目（少年规定拳）-Scene-012.mp4
556.mp4,体育高考武术套路项目（少年规定拳）-Scene-027.mp4
557.mp4,体育高考武术套路项目（少年规定拳）-Scene-002.mp4
558.mp4,体育高考武术套路项目（少年规定拳）-Scene-007.mp4
559.mp4,体育高考武术套路项目（少年规定拳）-Scene-029.mp4
560.mp4,体育高考武术套路项目（少年规定拳）-Scene-020.mp4
561.mp4,体育高考武术套路项目（少年规定拳）-Scene-003.mp4
562.mp4,体育高考武术套路项目（少年规定拳）-Scene-001.mp4
563.mp4,体育高考武术套路项目（少年规定拳）-Scene-018.mp4
564.mp4,体育高考武术套路项目（少年规定拳）-Scene-021.mp4
565.mp4,体育高考武术套路项目（少年规定拳）-Scene-022.mp4
566.mp4,体育高考武术套路项目（少年规定拳）-Scene-013.mp4
567.mp4,39岁出来作死（抛接动作）-Scene-004.mp4
568.mp4,39岁出来作死（抛接动作）-Scene-006.mp4
569.mp4,39岁出来作死（抛接动作）-Scene-007.mp4
570.mp4,39岁出来作死（抛接动作）-Scene-011.mp4
571.mp4,39岁出来作死（抛接动作）-Scene-003.mp4
572.mp4,39岁出来作死（抛接动作）-Scene-008.mp4
573.mp4,39岁出来作死（抛接动作）-Scene-010.mp4
574.mp4,39岁出来作死（抛接动作）-Scene-001.mp4
575.mp4,39岁出来作死（抛接动作）-Scene-002.mp4
576.mp4,39岁出来作死（抛接动作）-Scene-009.mp4
577.mp4,39岁出来作死（抛接动作）-Scene-005.mp4
578.mp4,云棍-Scene-001.mp4
579.mp4,云棍-Scene-002.mp4
580.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-005.mp4
581.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-003.mp4
582.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-006.mp4
583.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-012.mp4
584.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-016.mp4
585.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-004.mp4
586.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-009.mp4
587.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-007.mp4
588.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-001.mp4
589.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-017.mp4
590.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-010.mp4
591.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-013.mp4
592.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-014.mp4
593.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-002.mp4
594.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-015.mp4
595.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-018.mp4
596.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-011.mp4
597.mp4,记录三位学员第一次能独立完成侧空翻。-Scene-008.mp4
598.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-006.mp4
599.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-007.mp4
600.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-005.mp4
601.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-004.mp4
602.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-002.mp4
603.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-008.mp4
604.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-010.mp4
605.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-009.mp4
606.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-003.mp4
607.mp4,【武术谢远航】更新啦，赶紧来围观吧！-Scene-001.mp4
608.mp4,第一套国际武术竞赛套路-南棍-第二段-国一南棍#桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-002.mp4
609.mp4,第一套国际武术竞赛套路-南棍-第二段-国一南棍#桂平市竞技武术训练馆 #桂平市竞技武术队-Scene-001.mp4
610.mp4,后腕花（剑）-Scene-001.mp4
611.mp4,后腕花（剑）-Scene-002.mp4
612.mp4,后腕花（剑）-Scene-003.mp4
613.mp4,第一套国际武术竞赛套路剑术（慢动作）国一剑术-第三段-Scene-001.mp4
614.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-064.mp4
615.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-047.mp4
616.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-009.mp4
617.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-055.mp4
618.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-042.mp4
619.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-033.mp4
620.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-023.mp4
621.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-045.mp4
622.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-002.mp4
623.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-015.mp4
624.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-050.mp4
625.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-073.mp4
626.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-051.mp4
627.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-043.mp4
628.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-056.mp4
629.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-026.mp4
630.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-014.mp4
631.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-010.mp4
632.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-065.mp4
633.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-031.mp4
634.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-066.mp4
635.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-011.mp4
636.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-019.mp4
637.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-044.mp4
638.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-059.mp4
639.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-052.mp4
640.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-054.mp4
641.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-017.mp4
642.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-035.mp4
643.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-048.mp4
644.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-070.mp4
645.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-040.mp4
646.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-016.mp4
647.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-025.mp4
648.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-039.mp4
649.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-036.mp4
650.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-072.mp4
651.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-012.mp4
652.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-021.mp4
653.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-063.mp4
654.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-030.mp4
655.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-034.mp4
656.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-018.mp4
657.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-038.mp4
658.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-069.mp4
659.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-001.mp4
660.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-071.mp4
661.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-053.mp4
662.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-046.mp4
663.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-022.mp4
664.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-061.mp4
665.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-037.mp4
666.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-032.mp4
667.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-005.mp4
668.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-029.mp4
669.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-004.mp4
670.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-049.mp4
671.mp4,2023广西区武术套路锦标赛赛前训练（桂平竞技武术队）-Scene-024.mp4
